submitter_id.samples,wsi_vae_1,wsi_vae_2,wsi_vae_3,wsi_vae_4,wsi_vae_5,wsi_vae_6,wsi_vae_7,wsi_vae_8,wsi_vae_9,wsi_vae_10,wsi_vae_11,wsi_vae_12,wsi_vae_13,wsi_vae_14,wsi_vae_15,wsi_vae_16,wsi_vae_17,wsi_vae_18,wsi_vae_19,wsi_vae_20,wsi_vae_21,wsi_vae_22,wsi_vae_23,wsi_vae_24,wsi_vae_25,wsi_vae_26,wsi_vae_27,wsi_vae_28,wsi_vae_29,wsi_vae_30,wsi_vae_31,wsi_vae_32,label_wsi
TCGA-E9-A229-01,0.5041802,-1.1060352,1.0566576,-0.12765165,0.30897415,0.38282627,-0.86320263,0.9643424,-1.4391415,-0.5367916,-0.26674616,-0.17354581,-1.2528517,-0.9561998,-0.25637534,-1.6412407,0.19062006,1.6591798,0.9071778,1.223027,-0.83438843,-0.15196666,0.52402973,0.9533002,1.3037169,-1.765511,0.34094188,-1.247752,0.20372611,1.9323621,0.30089453,-0.42302907,1
TCGA-E9-A22A-01,-0.2823094,-1.6213537,-0.4027806,1.3909037,1.515987,-0.35868606,-1.2014716,0.038730726,0.13751924,0.051962502,0.049517702,0.004208171,-0.68069863,0.46371606,-0.015333869,0.2628121,0.9488857,-1.3789173,-0.07710668,-0.40793052,-0.005842704,0.12769303,-0.66453147,0.22622967,0.28813142,1.0284184,0.36912715,-0.9578703,1.2028551,0.30186045,0.27848092,0.6389742,1
TCGA-E9-A22B-01,-1.806967,1.1805297,-0.64489496,-0.5477016,-1.1749429,0.0966858,-0.23851144,-1.0985954,1.3467592,-0.89213663,0.10003051,-0.059694964,0.28701505,-0.92894,-2.9531722,-0.45509085,0.7454386,0.72719395,0.9938631,-0.017177407,-0.50166476,0.5518304,-0.034769423,1.3145392,0.7271124,-0.100714594,0.70199245,-1.7772397,-1.1982194,-1.4027272,0.5063544,-1.4488784,1
TCGA-E9-A22D-01,-0.014147369,0.5915165,-0.65914446,-0.81743455,1.194136,0.8128454,-0.019746836,0.32484907,-0.035736743,-0.31820077,1.0118842,-0.067703046,-1.1979705,1.1497829,0.6330645,-0.26606068,-0.43710464,-0.69641936,-0.4305335,-0.09087208,-0.2830342,-0.5171107,0.85708636,0.7336021,-0.51923,-0.08719139,-0.36560258,-0.5628706,1.318528,0.14627844,0.82405233,-0.11999691,1
TCGA-E9-A22E-01,0.90838116,-1.4192481,-0.517008,-0.8443823,-0.0012601912,1.7865614,-0.95532537,-0.16262056,-1.4788873,0.963534,0.42092597,0.2771743,0.5729854,-0.14953132,-0.73391175,-0.03677676,0.7440599,-0.6541158,1.7591053,0.21082848,-0.27836603,1.0274178,0.28684875,0.36300975,-0.15821995,-0.62474954,0.5935442,1.7708669,-0.7137373,-0.88000596,-0.7248293,0.48893183,1
TCGA-E9-A22G-01,1.0524696,0.3389808,0.45886028,-0.78905684,0.4299153,-0.15031451,1.6274642,0.025709486,0.04545747,0.55437666,-1.9374598,-0.6376487,-0.36327305,-1.6548947,0.2796682,-1.0569636,-1.3272182,0.042345542,0.5079002,-0.36886168,-1.1154636,-1.7619562,-1.646425,-0.86935914,-1.3106627,0.081772044,0.5605012,-0.15184379,-1.2379366,0.7157631,3.3633993,-0.7335563,1
TCGA-E9-A22H-01,-1.1903703,0.40828004,0.15298769,-0.1121634,-0.6169679,1.1738497,1.017702,0.16938145,-0.42824286,-0.23183577,-0.4685245,0.058365177,-1.3931842,-1.3244779,-0.34869838,1.5237349,-0.86210054,-0.56027323,-0.22909664,0.06677884,0.6578508,-0.69060487,-0.9482786,0.0375369,-0.91569096,-1.2173096,-1.0503346,-0.51429427,-0.44248047,-0.5411053,1.4069378,-1.9499741,1
TCGA-E9-A243-01,-0.480752,0.7692338,0.38473713,1.0359241,-1.1920934,-0.9915044,0.9252919,-0.71633947,1.242454,0.81723267,-1.4597217,0.24459006,1.2051136,1.7433313,0.20121752,-1.2866584,0.34493265,-1.2730005,1.5818368,0.0889235,0.3227218,-0.47463527,0.945983,0.91019535,0.8715158,-0.44325,0.55905825,-0.27751407,-0.030970756,1.3100423,-0.6080142,1.5017339,1
TCGA-E9-A244-01,-1.831966,0.8200746,-0.24532315,0.012239737,-0.44128144,-0.23916392,-1.0242844,0.27946085,-0.8680195,0.5734981,1.3322152,-1.3841254,-1.4454061,-0.15091084,1.8189099,-0.01510719,-0.23336834,-0.40682927,-0.035789754,-0.008776539,0.84929246,0.91555065,-1.4160659,-0.6537905,-0.047587115,0.5079147,-1.2576445,-0.42380136,1.0045406,0.038200192,-0.50603384,-0.44526172,1
TCGA-E9-A245-01,-1.135687,-1.3170464,0.9951867,0.22048527,0.18775448,-1.6662918,-0.40311408,0.92832,0.31680068,-0.6901743,0.49372393,0.44987956,-2.0508983,0.19606923,0.77073723,-1.1635935,0.071323395,0.036411222,1.0695562,1.0163381,0.94579834,0.68304,-0.441745,1.1900779,0.47456554,0.79364884,0.4653778,0.42138097,0.10597102,-0.7457943,2.0694914,1.3126389,0
TCGA-E9-A247-01,0.19269285,0.18637575,-1.2121323,0.30569163,1.1264517,1.3892154,-0.5602386,0.8862129,0.266938,0.23015,-0.40420115,-0.27588907,0.62028885,0.16813208,-0.79503214,-0.07601524,0.20029941,0.78478396,1.2953979,-1.4941257,-0.5083942,0.42801455,1.431856,0.6483947,-2.1561043,-1.6561536,-0.98781896,1.0777646,0.89730823,0.8089029,0.9975945,-1.5783064,1
TCGA-E9-A248-01,0.44698423,0.30944362,-1.2594988,-0.2566985,0.97299945,0.47957614,-0.11066182,-1.4580406,-0.3750847,0.19971862,-0.40055862,-0.6439406,-0.4744477,0.52834165,1.2732414,-0.6029893,-0.05460912,0.18026757,0.93266153,-0.21833111,2.317129,0.66647035,-0.40011576,-1.043478,-1.0397327,0.12517795,0.888889,-0.78975856,-0.060183376,0.975563,0.79842544,-0.863432,1
TCGA-E9-A249-01,-1.0654229,1.7063318,-0.26559725,0.22546454,-1.4497051,-0.17121719,-0.67433244,0.9724198,-1.0907336,0.3218252,0.15772186,-1.6568929,-0.20765404,0.24616382,0.14376564,0.1283114,0.4376747,-0.6354105,1.2585036,-1.1147894,-0.86667496,-1.1040275,0.36497632,0.032790594,0.48119932,-0.23244728,-0.28979263,1.5807017,0.16440073,0.4290589,0.20338097,-0.66785324,1
TCGA-E9-A24A-01,1.0012414,-0.83578664,-0.71282935,0.6169359,0.07824121,-0.88388926,0.06747359,-0.26484606,-0.7340505,0.10743539,-0.3515616,-0.62619853,0.6697128,0.17682134,0.73099273,0.76058185,-0.8907503,-0.83620983,-1.3051811,2.4208949,-0.27212834,-0.20347992,1.379982,-0.07329372,0.6072831,-0.5224988,0.90157074,-0.6293787,-2.1777322,-2.2500794,0.03482156,-1.802551,1
TCGA-E9-A295-01,1.0745829,-0.736791,0.44521263,-0.28596947,-0.25929344,0.5886158,-0.46881044,-2.3374958,1.6217449,0.5034053,1.2243142,0.20927504,-0.55452853,-0.4223386,-0.4635314,0.20717399,0.11339334,-0.44934916,-0.5445572,-0.6914765,0.002569668,-1.0249516,-1.1540725,-0.8046438,-0.2154797,0.91878456,-0.6652204,1.1539766,1.0356846,0.74457675,0.2591598,-0.0061498955,1
TCGA-E9-A2JS-01,1.3719705,1.550704,-0.008730714,-1.4617972,1.9033662,-1.7581824,1.2587363,1.872319,-0.534904,-0.03277518,0.8019874,-0.75562584,-0.93564206,-0.8518857,-2.8922074,-0.502805,-0.71483994,-0.34201628,0.6706734,-0.4984211,-0.84736335,0.7818524,1.7159253,1.4061376,1.0986359,-0.89798766,0.44360733,1.569156,0.22225441,0.7087129,-0.9661356,1.2170926,1
TCGA-E9-A2JT-01,-0.16560681,0.22026138,1.1949073,-0.4103549,0.60303974,-0.4160527,-1.652157,-1.5384945,-0.0058638216,-0.77569956,-0.6520146,-0.100931235,0.2776822,-1.1551123,-0.19806048,0.8904588,0.52414995,-1.4008869,-0.47942063,-0.8870331,0.54979163,-0.5818534,0.09089863,0.27404785,0.74481595,0.101799875,-0.7090004,1.8645059,0.98423713,-0.37960857,-0.43034396,0.60065436,1
TCGA-E9-A3HO-01,1.5809059,0.11076618,-0.23201239,-0.50065243,-0.022964366,0.8195808,0.40620852,0.25699908,-1.2286551,-0.7124788,-0.6395944,-0.37008545,-1.057575,0.8046702,0.40142187,0.22191858,0.35795605,-0.3665887,2.105489,1.8534343,-1.9344343,1.196168,-0.42910817,-1.3578365,0.47057977,-0.63690364,-0.576599,0.24247588,0.7249239,-0.81455916,1.5775248,-0.25638554,1
TCGA-E9-A3Q9-01,-1.88202,0.74254555,-2.543133,0.3638546,0.3908376,-0.45006275,1.7834111,0.4602758,1.2964169,-1.7232084,-0.09919626,-0.5116327,1.7648606,-0.28008962,-0.27647755,-1.6465012,-0.36857826,-0.16142154,0.021739554,-0.38496858,0.042086408,-1.3412073,0.57807565,-1.4903828,-1.6588928,-0.11215481,-0.17824264,1.5181352,0.3318656,0.34629238,1.3924639,-0.46130723,1
TCGA-E9-A3QA-01,0.023026602,-1.5406408,-0.08412785,0.46144202,0.04467226,0.06865996,-1.0322362,-0.58813614,-0.9333015,-1.4834517,-0.025493797,-1.3114835,0.105101995,-1.5387597,0.62941337,0.119877264,1.6240124,0.47764772,0.35018793,-1.3048202,0.17670617,0.28345788,-1.1572003,-1.4783227,-0.027494788,-0.1796192,0.5752196,-1.3026178,0.31312758,1.3315771,-0.095841795,-0.87979174,1
TCGA-E9-A3X8-01,0.7926484,-0.015735667,0.27905688,-1.5894103,-0.16536722,-0.54378617,1.3941303,-0.8314325,0.7689308,-0.30643836,0.70597047,0.4247519,0.36082393,0.68203354,1.6068872,-0.09035046,-0.1250602,0.23223402,-0.37372786,-0.2713566,0.7512705,0.16078131,0.5811024,-1.5953033,6.939843e-05,1.7031243,1.4678538,1.4940782,0.35396966,-0.7493496,-0.15077782,0.54945797,1
TCGA-E9-A54X-01,-0.6609382,-0.1430032,1.774562,-0.7822787,0.42706174,-0.11000675,-0.1590727,-0.15853637,1.9361031,-0.34217742,-0.19876517,0.2732911,-0.9586063,-1.0797391,1.6981871,-0.47567979,-1.4848019,0.27178216,-0.43265218,0.30647933,-0.19012609,1.345142,0.40730518,0.44048083,-0.58662176,0.26440394,-1.2832288,1.014178,-0.97494763,0.66614413,-0.2678525,-0.909588,1
TCGA-E9-A54Y-01,-0.15307593,-0.28264257,0.4942446,-1.6842761,-0.10965887,-0.06713459,0.73158747,0.34600106,-0.19824572,0.22762752,-0.07600159,0.28005168,-0.23760627,-1.221783,0.29202482,-0.5199855,0.17172329,0.30007392,-1.1711903,1.2001257,-0.9829893,-1.4894425,-0.9866288,1.4371622,-2.3581238,0.83929354,-0.428262,-0.23491052,-1.0793852,0.5172248,0.1790474,-2.1870997,1
TCGA-E9-A5FK-01,0.41371933,0.8006944,0.07152687,0.09608962,1.118405,0.8079502,0.89026177,1.2708044,0.9588425,0.35455015,0.9828804,1.2021744,-0.14451173,-0.89819276,0.55327463,-1.0350263,-0.8888658,0.4879867,0.59004706,-0.44908908,0.9185709,-1.9408104,-0.20138244,0.47698864,-0.0791433,0.12189135,0.4068407,-1.1025693,0.13382225,-0.783147,-1.1729456,1.6131225,1
TCGA-E9-A5FL-01,-1.2216078,0.13830326,-0.4023033,-0.20955697,1.6859744,0.123107396,0.79860604,0.90585256,0.23064226,-0.1589432,-0.4733524,-0.8523563,0.26064438,-0.031293683,2.0066106,0.9974003,0.32695252,-0.51237607,-0.3435675,1.5972624,-1.7048975,0.32264665,0.39590502,-1.2406884,-1.4679978,0.43976456,0.6123144,-0.43362534,-0.3973356,0.5900666,0.070669025,-1.3411431,1
TCGA-E9-A5UO-01,1.6177437,0.48136792,-0.15854868,-1.6312188,1.1953871,1.6056747,0.90585196,-1.619368,0.8536329,-0.23712248,-0.34713712,1.5109333,-0.68781316,0.46597183,-0.3462468,0.4006527,-0.36035484,1.0233134,-1.4034387,-0.9714414,-0.11475609,0.825458,0.56355,-0.6365727,0.17312735,0.93932223,1.1353079,-0.20030944,-1.8533208,-0.5976061,-1.7507015,-0.25036076,1
TCGA-E9-A5UP-01,0.4869808,-1.4595194,-0.1429312,-0.2756095,0.517843,-1.0164721,0.20192806,1.2188903,0.12987141,-0.86138844,2.4521105,-0.6453328,-0.40235907,0.24726379,-0.6511773,1.292835,-1.4815631,1.3504981,0.4084468,-0.41461098,-0.012078202,0.14423132,2.0306404,-0.82235914,1.1409849,1.2678735,-0.2154255,-0.24722333,-0.6926931,-0.23924729,0.96966475,-0.23336063,1
TCGA-E9-A6HE-01,0.09788337,0.44369122,-0.3774054,-1.6347948,0.17120236,2.095554,-1.0043771,-1.2075584,0.4326128,-0.33631876,-0.11797379,0.29899442,-0.5813525,-1.5598392,1.4716384,0.007257672,-0.13534254,-0.31288645,0.3290385,-0.91702056,-0.67733777,0.21312766,0.037255105,-1.9643178,2.797418,-0.033881217,0.88342535,-1.1152788,-0.83082795,1.6297301,-0.62402344,1.1827115,1
TCGA-EW-A1IW-01,0.2080176,1.2073094,0.08884144,0.3685878,-1.5806062,2.0727012,0.64270973,0.7396092,0.0050920667,-0.20526071,-0.178263,-1.0289222,0.72904605,0.09190066,2.560427,0.29308462,0.07688555,1.775484,1.236266,1.0472816,0.14478482,-1.631686,1.5707974,0.89107585,0.56584716,-0.7268161,-1.5908728,0.7085317,-0.7766824,-0.8284474,0.4750252,-1.8265679,1
TCGA-EW-A1IX-01,0.9006053,1.2256638,-1.3765348,0.56844485,0.16789432,2.5863087,1.9538114,0.7058397,-1.5738072,0.27868783,-0.89218676,1.9755727,0.67672783,1.0889462,-0.32400945,-0.49831817,-0.64200234,0.0950229,-1.1389204,1.0086925,1.3808298,-0.9004622,0.955692,-1.1548998,0.5822265,-1.9715779,-1.1345972,0.37214985,0.03755598,-0.72967076,2.2127857,-0.79210705,1
TCGA-EW-A1IY-01,0.24727578,-0.50840664,-0.4997022,0.8882094,1.3398985,-0.29623404,-2.0173829,-0.49945596,0.9765839,-1.5863265,0.53211343,-0.077106066,-0.521767,-1.2955192,0.52237415,0.8960174,0.5496096,-0.412777,0.57945234,-0.6847011,-0.13855335,-0.9799085,-1.0521734,0.46626565,-0.8486996,-0.013193499,1.2428277,-0.39350456,0.7655261,-0.21343662,0.019828698,-0.40702987,1
TCGA-EW-A1IZ-01,-1.2035859,1.3247218,0.11104139,2.8270888,0.36293185,1.1326355,2.0127118,1.1911162,1.7752756,0.5978209,-0.46033987,1.5049058,0.7643924,0.66339964,-0.811043,-0.25118965,0.91466475,-0.37675545,1.0174509,-0.009162217,0.42146832,0.266669,1.0160699,-0.3122839,-0.82975113,-0.08874987,-0.79172885,1.4823663,0.8283955,0.35382468,0.7030783,1.1625642,1
TCGA-EW-A1J1-01,-1.1956346,-0.38273093,-0.53005993,-0.5561911,-0.31124562,0.49441978,-1.5171199,-0.7910431,1.2813363,-0.85009557,-1.2786953,1.0697371,-1.5907471,-0.15065652,-1.0813768,-1.2918608,1.585965,2.371381,1.287492,0.9112512,-1.3310598,0.458445,-1.2752635,0.7961714,1.3139435,0.4580191,0.6563163,-0.53157294,-0.776441,-0.5716363,0.14402492,2.0407815,1
TCGA-EW-A1J2-01,1.5634257,-0.06230688,-1.3605492,0.8810104,0.6528004,0.14314538,0.7696791,0.12587672,-0.5341206,0.1326527,-0.8970942,0.5296038,0.5532909,0.9440642,-0.4730589,-0.061435383,-1.2335029,-0.7865097,-0.65116817,0.7576254,1.4317228,-0.9949533,-1.6509762,0.21748918,0.7526755,-1.1255808,-1.246715,0.16902164,-0.48077792,-0.14044058,0.30227703,-0.7410837,1
TCGA-EW-A1J3-01,-0.94919455,-0.3234564,0.49324983,0.58255595,-1.833156,-0.51898193,-1.3575547,-0.87309223,0.597529,-0.81109947,-0.53510827,-1.1175865,0.8988827,-0.18650499,-1.2001795,-1.9207381,0.7272364,0.505954,-0.3523592,1.5497502,0.869421,-0.5128179,-0.13656582,-0.17665862,-0.39359546,1.4150788,-0.17042637,-0.22084007,-0.69566774,0.35783052,0.30707496,0.09529827,1
TCGA-EW-A1J5-01,-0.62053394,0.6418304,0.08551012,-0.12026046,-1.0560862,1.5051721,0.49047625,0.16600056,-0.81747204,0.40646964,-0.77614784,0.79118,1.0535309,1.2784263,0.5683117,0.74593186,0.9285305,-0.4735009,0.37413025,0.3998707,-2.4766717,-0.27824253,-2.2018726,1.6162347,-0.9321175,1.5662866,-0.0852359,-0.1892264,-1.0357758,-1.6541007,0.8552715,-0.53670627,1
TCGA-EW-A1J6-01,0.19990444,-0.08573453,1.1427227,-0.08964736,0.19606633,-1.1869692,-0.6430343,-0.13288622,-1.2657087,0.14523104,-0.25440457,-1.8448796,0.8004695,2.6210337,0.02610617,0.34107646,-1.1242113,-0.8956055,-0.051514976,-1.7342697,-1.7215965,-1.1304878,0.6932978,0.19276628,-0.12811969,0.8685255,1.2872273,-0.4174144,-0.7547501,-0.6658899,0.49764335,-1.1760421,1
TCGA-EW-A1OV-01,-0.9022158,-0.16300914,-2.290856,1.1641548,0.47737193,0.6624855,-0.18218851,2.320328,-1.2574284,-1.3140259,0.38524047,0.8873317,-0.30438256,-0.9381274,-1.0328785,0.8904164,-0.36830053,-0.52969754,-1.8934076,0.46672526,1.5274972,0.6774197,-0.040081613,0.06895219,2.362467,0.3065126,-0.5284161,1.6152387,0.32065663,1.0810741,0.22144291,1.1069137,1
TCGA-EW-A1OW-01,0.42484432,-0.59532464,1.8094009,0.06719016,0.1301949,-1.0296707,1.1621501,1.1710012,0.924595,-1.1994011,-0.17186825,0.6548621,-1.4081988,1.2636777,0.11576225,1.0224466,1.8957592,0.46064693,0.58558565,-0.28064924,-0.15828967,-0.62909627,-0.33484975,0.3001994,0.03643387,0.4715534,-0.65393746,-0.23980513,-1.1971905,-2.2689614,-1.1618384,0.19731809,1
TCGA-EW-A1OX-01,0.6687569,-1.0508267,1.5639353,1.550874,1.6278825,0.1342989,0.37057537,0.71449584,-1.0358127,1.424436,0.19916889,0.005661212,-0.86679715,0.29537603,-0.07484537,0.62601227,0.74692833,-0.28487185,1.621585,0.6395368,0.44445238,0.52251333,1.393236,0.33936936,-1.1006541,0.8753579,-0.51897484,-0.034321886,0.2739795,0.45516187,1.2707585,0.47741407,1
TCGA-EW-A1OY-01,-0.54180306,0.95219535,1.4427698,0.15253714,0.5924248,-0.7739363,-0.8988495,0.66866785,-1.3279122,-1.0583442,1.381349,-0.030102843,-0.722266,-0.00095415115,-1.3928152,-1.0364304,-1.3764365,0.0052802367,1.0700755,0.2146019,-0.32126752,-2.2670767,-1.1112677,0.47416335,0.033147655,0.51691437,1.4059505,-1.1276909,-2.875582,1.0248026,-0.07541952,2.2648344,1
TCGA-EW-A1OZ-01,0.31795588,1.5188984,0.36164248,-1.671512,-0.38114667,-0.6110048,-0.89019746,-0.6451638,-1.4545598,-0.020752214,1.4052912,1.186796,-0.2025108,-1.0813806,-1.7805467,-3.109924,-1.715643,1.8932581,0.53302246,-0.70854616,-0.24242145,0.98299426,0.7134147,0.62860394,1.1607262,0.13610743,-0.6786167,1.5565815,-0.19771884,0.34276968,0.45747396,-1.9500732,1
TCGA-EW-A1P0-01,0.53220564,0.15878467,1.331433,-0.110317156,-0.9836255,0.7896249,-1.5637703,0.5570376,0.30838764,1.2802689,0.1682101,-0.37361544,-0.8342771,-0.9940853,2.0560284,1.1018734,0.2546906,-0.7494051,-0.07299912,-1.9592897,-0.7389339,-1.919003,-0.08708638,-0.48682058,1.685679,2.3585784,0.9523383,-0.3252471,-0.74432737,0.5905122,-0.9054313,-0.7349478,1
TCGA-EW-A1P1-01,-0.7503965,-0.6584799,-1.729267,0.64340067,0.73739374,-0.7629885,-0.34821004,-1.4191843,0.84648186,-0.20389692,-0.67009485,0.61162883,1.2062079,0.25393462,-2.2570317,0.792196,-1.6627514,-1.1012669,-0.6156928,1.809227,-0.821239,-0.06290646,1.1408474,0.79804486,-0.738497,-0.8145621,-2.0383632,-1.3434286,0.09236737,-0.005289434,0.70621836,2.258819,1
TCGA-EW-A1P3-01,0.044135164,-0.78098524,0.028761052,0.38372985,1.2120794,1.6479534,-0.33308744,-0.107058026,-0.72247267,-0.7498034,-1.0449078,-0.34174255,0.23595826,-0.88521564,-0.17752115,-0.13575473,-0.028907385,-1.351497,0.06979026,0.5341873,0.2677039,0.8922673,0.65790737,-0.39258644,0.5078676,-0.019630568,0.26376918,0.68954766,0.60964364,-1.1350046,0.48343754,-0.646491,1
TCGA-EW-A1P4-01,-0.15386733,-0.57383835,0.037495103,-0.8749051,0.8561078,0.28442585,-1.0384849,-1.467689,-0.18138066,0.017816298,-0.76310045,2.086791,-0.7772181,0.82766354,1.6777194,-0.124809176,-1.3301967,-2.4266944,1.437064,0.3846273,-0.4360085,0.87662673,-0.3977152,-0.3405074,1.2616664,0.14814349,-0.026698252,0.06831276,-1.0023305,-0.30088264,-1.1494899,-1.3928457,1
TCGA-EW-A1P5-01,-0.55648667,-0.9645119,0.424482,0.82751715,-1.4983984,-0.82054335,-0.37044942,0.7508078,-1.163534,0.4750982,-0.061976634,1.3198699,1.1971071,0.33493423,-0.029752735,-0.10804111,0.5218805,-0.95030695,0.98390985,-0.24920906,-2.1861486,-0.5607627,-0.6404903,0.80480367,0.1638274,0.89827526,-0.33699423,-1.5443765,-1.500655,-0.61118543,-0.37396893,-0.1057317,1
TCGA-EW-A1P6-01,0.51115465,-0.28793797,-0.027309954,-0.36746237,0.62209743,-2.8878224,1.3872038,0.56605583,-0.008584487,0.42084926,-0.7741777,-0.30305848,1.4615694,-0.9760506,-0.7450426,0.51016426,-0.38201612,0.28087625,-0.28387982,0.059875656,-0.09387283,-0.051643167,-0.81696606,0.31895265,-2.4072149,-1.4266802,-1.2587731,0.8301806,0.18140098,-0.6725796,-0.25765297,0.14252754,1
TCGA-EW-A1P7-01,-0.6428585,-1.1567965,1.5714179,0.24251181,0.9513057,-0.52198684,0.34273624,-0.4467826,0.37394303,0.7040072,0.9636349,-1.2156708,0.04594141,-1.2433594,-0.54385555,0.740107,1.2416255,-0.4049964,-0.43689284,-0.09661516,0.58135873,0.2110531,1.7004821,0.9890381,-1.2714535,2.0002487,-0.33231792,-1.8811736,-1.1831105,-0.27218378,-0.9850588,-0.80395836,1
TCGA-EW-A1P8-01,0.52067333,-0.55399364,0.45647758,-1.7178795,0.2265906,2.2800198,-0.42812347,2.028018,1.2500534,-1.0753553,0.079232186,-1.2131538,0.62444323,0.815318,1.7798378,0.8029071,0.2720709,1.5016049,0.8579978,-2.5466092,0.5503319,0.20438617,-1.6485174,0.1992665,0.13251542,1.5799755,3.322076,-0.854681,-0.31570947,-0.7149317,0.87120646,-0.56637263,1
TCGA-EW-A1PA-01,-0.75882375,-1.1380742,-2.1337826,-0.54430705,-1.2327994,0.2512391,-1.2227569,0.1408423,-1.017044,-0.32201636,0.08757909,-0.5851296,0.72221124,1.5184813,1.1541065,0.4441198,0.64069,-0.98495215,1.1679789,0.22385204,-0.31283307,0.009156943,-0.5047803,-1.1336141,-0.37524036,-1.2414427,-1.0682453,1.318371,-0.52272123,-0.064205274,-1.1083957,0.078318395,1
TCGA-EW-A1PB-01,-0.109525844,-0.8190022,0.7447387,0.7076639,1.2143399,-0.5823004,-0.25471115,-1.0854942,1.4445442,-1.8869804,-0.008424582,-0.98892856,0.6604174,0.32026374,0.08036454,-1.2008319,-0.80509543,-2.1696332,0.96125925,-0.48429057,-1.1111587,1.0220457,-0.3697218,1.7469933,0.33734077,0.80874336,-0.20617552,0.09464857,0.28442207,0.17974211,-1.4741045,-1.3075099,1
TCGA-EW-A1PC-01,0.045757424,1.3405167,0.005131504,-0.27246338,-0.5284628,1.4466527,0.70541275,-1.0214714,-0.7239661,0.8369922,-0.19226065,-0.26218206,-1.0015048,-0.2818398,1.8662708,-0.41995272,-1.239125,-0.32206216,-2.6158755,-1.4314581,0.59184784,0.12701552,0.23789024,1.3760399,0.8787168,0.82697004,-0.28327125,1.9222114,1.5618106,-1.729275,0.17923412,0.86564386,1
TCGA-EW-A1PE-01,-0.9558165,-0.18534712,-0.7625621,1.0027019,-1.3054993,-2.4532006,0.98519474,-1.096108,1.6540912,-1.0576471,0.20500784,-1.8603463,1.225281,-0.9125575,-0.29122582,-1.1010953,-1.0425295,0.4253192,-0.0434518,1.7210248,2.7395196,0.26225525,2.7842968,-0.14154835,-0.5222106,0.63406235,1.7823559,0.21107897,0.22860959,-0.8090598,-0.69717175,-1.3249128,1
TCGA-EW-A1PF-01,-1.4247468,-1.3027836,0.03516262,0.48626974,0.39262846,-0.28338352,-1.2488253,0.097093955,0.1722366,-0.6712185,-0.41346338,-1.3439384,-1.0292461,-0.9330083,1.9779209,1.0771029,-0.9166562,2.3219132,-0.1674127,0.19463387,-2.452288,0.2901025,2.9363544,-1.6794889,-1.1861795,1.0885458,-0.5238123,-0.9301504,-0.4226487,-1.2588412,0.34219766,0.33418456,1
TCGA-EW-A1PG-01,-0.45444122,0.72028816,0.18700288,1.6820892,0.9764988,0.89899564,0.0063243126,0.4990653,0.8282122,0.008769062,-0.27043515,0.63109666,0.04535549,0.2837135,-0.17979036,-0.058020078,-0.09503304,-0.08083487,-0.36858848,-0.36948773,0.8760503,1.0059916,-0.6153399,-0.95835984,-0.6409842,-0.6881704,-0.35117844,0.30843675,-0.9260104,2.398055,-0.23358123,0.026689908,1
TCGA-EW-A1PH-01,0.17544304,-1.7843956,1.4691535,-0.23856768,1.5122448,1.7312129,0.8477338,-2.4519558,-1.0188628,-1.1128919,-0.15836458,-0.2936179,0.33166164,-0.89593995,-0.38803172,-0.21118316,1.7510697,0.40451375,0.7546695,0.11277805,-0.8470669,-0.8933316,-0.11530428,-0.72493976,-0.86019576,0.5271446,0.08548318,-0.19876216,-0.31993198,0.10487726,1.1786975,0.4606289,1
TCGA-EW-A2FR-01,-1.5357788,-1.1545591,0.79291254,-0.3710172,0.37181222,-0.83884704,0.29838806,0.11185295,-0.3048987,-1.661271,-0.03589582,0.29717597,0.12157184,1.331169,-0.44770548,0.5371054,1.17215,-0.82245,-0.3181101,-0.054818228,0.27101314,-0.59901726,-1.0677198,0.789632,1.6290733,-0.34873885,0.39089897,-0.33447507,1.0994582,0.9321053,0.15637752,0.52149194,1
TCGA-EW-A2FS-01,-0.12311673,1.2325331,-1.7498437,0.6167292,-0.37626687,1.1836934,-1.884698,0.75297785,-0.20421658,0.562642,0.69993234,0.23997219,2.0886552,1.5687482,0.6932701,0.7215182,1.6051465,0.7082416,-0.5821363,0.40661728,1.0603288,-2.0919065,1.6544086,-0.6768842,0.677621,0.8103229,-0.31668,-0.4691255,1.9563521,-0.121433906,0.65270406,0.23398814,1
TCGA-EW-A2FV-01,-0.91467744,-0.04856214,0.9792621,0.5394622,-0.30817056,0.9134567,-1.0326061,1.040225,1.2519131,1.216393,1.4512706,-1.7158577,-1.2603952,-0.039444808,2.3687208,-0.23710352,1.324173,0.42010546,0.8799313,1.5038263,-0.60651743,0.24646814,-1.3023928,-0.19266628,-0.90461475,1.9463683,0.8715945,0.13102163,0.4067174,-0.42506826,-1.2064843,-1.742722,1
TCGA-EW-A2FW-01,0.0018733083,1.3674045,0.4437215,0.61591136,-1.6003644,-0.51723015,1.1504537,-0.24993953,0.1488507,-1.7220906,0.5774446,0.3082996,0.4018576,-1.0178918,1.0864166,0.051473495,0.8171857,0.14348835,-0.5333809,-0.6561357,-0.2445337,0.30200562,-0.08325224,1.8796042,-0.27156526,-0.20025527,-0.77517486,0.0276502,0.0063724695,0.9630759,-0.08220862,0.16689882,1
