submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-LL-A7SZ-01,-0.026794147,0.23535343,0.5997413,-1.7129228,-0.3788431,0.2174688,-0.28557527,-0.5644085,1.1566861,-2.198171,-0.47091946,-0.12099466,-0.29559115,0.12571757,1.3732995,0.4155253,0.5926755,1.3966914,0.15398595,-0.39696264,-0.5356693,-0.6887585,-1.0474961,0.88421047,0.8089471,-0.29348055,0.06759393,-1.509518,-0.035568547,-2.3276227,0.46586424,-1.1375599,1
TCGA-LL-A7T0-01,-0.8412487,0.13288474,-0.9459249,0.5636254,0.24915676,2.0867252,-1.5849018,-0.4625166,0.96469635,-0.29392466,0.6887683,0.61646676,-0.24789907,-0.11965905,0.6587899,0.48606387,0.95277673,-0.5904173,-2.332404,-0.02859662,-0.9953165,0.6075207,-0.5849125,1.2502236,-0.6885254,2.1296449,0.52386004,-0.64195156,-0.41020322,-0.058757756,-1.7066237,2.4784706,1
TCGA-LL-A8F5-01,0.83267534,-2.2505765,-0.90106976,-0.26231825,2.486655,-1.299139,0.64728564,2.2058892,-1.312613,1.1733836,0.053671587,0.40289426,-1.0880327,1.3100737,-0.072679,-0.409007,-0.6391959,0.65726304,-1.387281,-0.7288116,1.4606481,-0.082235344,0.62742484,-0.8965409,0.39952525,-0.23405147,0.4661747,0.2708007,-0.31122538,-0.6399328,-0.71339375,0.21427281,1
TCGA-LL-A9Q3-01,0.33238578,0.54418427,-1.0002047,-0.9594355,-0.24085139,0.19875067,0.11792251,0.80638754,1.0508351,1.3512403,-1.9791756,0.3629794,-0.21474424,-0.2723899,1.5034254,-1.8946724,-1.3510872,-0.13228212,0.4779646,0.6019729,-0.7560593,0.9853103,-0.41741487,1.4993513,1.7463838,-0.054446343,-0.7597741,1.3342507,-0.9203433,0.3884313,-0.09026312,0.75582963,1
TCGA-LQ-A4E4-01,0.10135653,1.3751926,-0.06901538,0.5202797,-0.70889693,-0.40284276,0.2597791,1.2612557,0.03738884,-0.8237995,-0.46222255,0.06537055,1.1912295,-1.859716,-1.4841228,1.5933166,1.254828,0.48389065,-0.07548463,-0.6095674,-0.83375406,-0.6293071,0.40566012,0.25908393,-1.9846938,0.46450382,0.7149577,-0.02974215,-1.7906629,0.2640222,-1.7308705,-0.9575675,1
TCGA-MS-A51U-01,-1.4543548,0.4784934,0.41013986,0.41830796,0.46880838,0.1616017,-0.26080224,-0.16792059,0.585983,-0.78775716,-1.4519975,0.043844793,1.2648933,0.19607338,-0.67806214,0.9834572,-0.03981577,-0.69442326,0.41306612,-0.82211,-0.47087473,1.0964239,0.36941838,-1.4865199,-0.5987262,1.0060747,0.61360395,-0.14637494,0.28767857,0.51375896,1.1281208,0.055389754,1
TCGA-OK-A5Q2-01,0.5985644,1.9202623,-0.3044852,-2.327475,0.5069153,0.447859,-0.29346192,-0.54852146,1.1204687,1.1314255,-0.07319026,-0.60657865,0.10198402,-0.3481102,1.7445083,-0.7350102,-1.0640384,2.2200058,-0.6377208,1.5526985,-0.044640593,-0.36730906,-0.5393489,-0.099502586,1.3381265,0.6614364,0.11064683,-0.1897984,-0.018224856,-1.0848593,0.85001415,0.8560825,1
TCGA-OL-A5D6-01,-1.0189979,-0.61265516,1.4670422,-1.3677837,0.07011106,-0.5068224,2.1873057,1.4771596,-0.12169475,0.64889216,-0.24232323,1.0706666,1.4788336,-1.5297766,1.892236,-2.2258008,0.53779876,0.94359213,-0.68563163,-1.1252302,0.8754496,0.21072571,-0.53749096,1.2871954,-0.52972955,-0.30847824,-0.9277776,1.8376106,-1.1359016,-0.5415083,-0.49735478,1.3754034,1
TCGA-OL-A5D7-01,0.8448358,1.7080226,-0.325807,0.06926797,-0.7387667,-1.905617,0.50113165,0.018273842,-1.2606606,0.19873698,0.28966644,0.29847017,-0.09901674,0.21896175,-1.4015292,-1.4632748,1.2185308,0.38428572,0.2668465,-0.05987587,-0.6549746,0.6681275,0.05392868,-0.82046664,-0.2985331,2.2366061,0.14326909,-2.9438093,-1.3708569,0.10025716,-0.3566983,-0.09745249,1
TCGA-OL-A5D8-01,-0.10430607,1.0308517,0.12403643,0.11717477,-0.2950126,0.16985658,-0.95931786,-1.1152,-0.16368233,-2.851933,-0.18822277,-0.9396513,-0.45293146,1.044505,-0.035917737,-0.5925933,0.28366137,1.0025691,-0.39644745,-1.7802185,-0.3965859,-0.53552717,0.3001325,-0.044991873,1.6818132,-1.8791194,-0.48798978,1.0016617,-1.5606624,0.19525927,0.31593126,-1.0588651,1
TCGA-OL-A5DA-01,-0.6111551,-1.7477425,-0.15336068,0.42716148,0.5095981,-0.2832601,-0.2868681,1.2957207,0.27612045,-1.7401637,-0.004350272,0.72545767,0.9956527,-2.4913502,0.2604858,-1.130391,0.531074,-0.78091425,-0.15317205,0.10373174,-0.29559815,0.36266395,1.4679842,1.44814,0.72849756,0.49741715,-1.2017999,0.033431016,-0.60859686,-0.49868473,-0.8234049,0.3890832,1
TCGA-OL-A5RU-01,0.27380517,-0.4042377,1.1384065,-0.6306756,-0.52114713,0.5277711,0.45539626,-1.647323,0.626902,1.8113139,-0.1300983,2.0055416,1.5908327,-0.67575336,0.18455221,0.6875184,1.8690615,-1.6847813,0.08598027,-0.15948854,-1.3701103,-1.0624665,-0.94173086,-0.9498424,-0.4300491,-0.12315575,0.48574656,0.11435679,-0.55751956,0.5810063,1.7075672,0.9770562,1
TCGA-OL-A5RV-01,-2.153696,0.080644,1.0876324,1.6661948,-0.47803006,0.44963318,0.18794353,-0.16237848,0.17480516,1.0515752,-0.02075141,0.2045024,-0.251763,-0.25023866,0.76030064,-2.2916377,-0.24957442,0.26503378,1.2925034,0.5683072,-1.4840328,0.14594658,0.29096118,-0.48409048,-0.4919068,0.08250133,-1.1770245,0.39768872,0.3569177,2.9522157,0.0782224,0.32261726,1
TCGA-OL-A5RW-01,-0.6853787,1.2486587,-3.326769,-0.74945974,-0.37313998,-0.38492462,0.4819873,-0.89233714,-1.0661223,-1.2485139,-2.2017715,1.2546483,-0.66937125,-1.9168316,-2.1208138,0.09040958,0.046155617,0.5533051,0.22496325,0.30349338,-0.09944973,-1.5647823,0.506001,1.0342319,-0.46519846,-1.2406896,-0.38930959,-0.9978578,-0.7556476,1.4812284,-0.060286846,-0.1723584,1
TCGA-OL-A5RX-01,0.51355803,-0.6987033,-0.28360048,1.3200716,-1.5712123,-1.1931856,-0.76747197,0.25359952,-0.2293211,0.95700204,-0.3821794,1.0864614,-2.8720987,-0.7473908,0.271732,0.63150597,-0.39200783,1.0097144,-1.4476337,0.46342427,0.55588526,-0.33873808,-0.06658112,0.92385143,0.99261886,-0.8026953,-0.1294004,-0.16373305,-0.3536793,-0.121701345,-0.6619505,-0.49541238,1
TCGA-OL-A5RY-01,-1.0429512,-0.012146501,-1.6523126,1.1581312,-0.72524136,-0.20099531,1.0045494,-0.21598127,-0.30003533,-0.89301234,-0.8829421,-0.25093773,1.2699372,-1.4893087,1.5701063,-0.50333107,0.4983589,1.1004901,-1.1387991,-1.6412073,-1.6283709,1.6201419,-0.6357471,-0.77164847,0.44700384,1.8792977,1.3066767,-0.8650213,-0.30139345,1.0259873,-1.5653353,-1.0218567,1
TCGA-OL-A5RZ-01,0.05096484,0.476287,0.4949138,0.74806887,-0.022755291,-0.8459111,0.45118096,-1.0795425,-2.1753855,0.45744333,-0.42381042,-0.2268115,1.9089545,0.35949194,-2.0350459,-0.5712032,-0.66819113,-1.3660918,-1.6557986,-0.35087335,0.5813775,-0.7167226,-0.30206597,-1.7218297,0.23271951,-1.0629317,-2.4059837,-1.8135412,-0.9117335,-0.5549741,-0.44818687,2.0786474,1
TCGA-OL-A5S0-01,0.99641305,1.0702722,0.024968052,0.06843648,-0.42291856,-0.34042963,-0.7470175,-0.8480523,-0.9145897,0.07117094,0.9193033,0.14855865,-0.22390978,-1.3265916,-0.9728383,-0.2718449,0.22800861,-0.034385838,0.43862525,-0.85219264,0.597425,-1.9235156,0.7704673,-2.046435,-0.057932034,-1.0578313,0.06336389,-1.550271,1.4642788,-1.0329025,-0.7006222,0.2149565,1
TCGA-OL-A66H-01,0.1545609,-0.8887492,-0.15251979,-0.41101205,-0.60442823,0.78212774,-0.5009319,-0.56722903,0.999067,-0.8475978,-0.9330952,-0.36306193,-0.17499149,-2.5855463,-0.4920483,-0.27919024,1.3970668,0.44928795,0.21367228,0.15071584,0.8428903,-0.29312834,-1.5588139,0.8820542,-0.20731778,-0.3460474,1.9162786,-0.9387022,-0.67663336,0.5255195,-0.65162444,-1.4337628,1
TCGA-OL-A66I-01,1.5292294,-1.0681384,-0.5692716,-1.4802159,-1.1361454,0.35221934,1.1903403,1.2041352,-1.5035561,0.5412069,0.2562127,-0.07347268,-1.3151273,1.7682588,1.2321624,0.5943155,0.25329217,-0.89457744,0.6219923,-1.1891618,0.8380582,0.5867125,-0.7099218,-1.5157574,-0.067346774,-1.3746164,-0.1587592,-0.84394103,-1.6162866,-0.9421633,1.1393849,-0.38230693,1
TCGA-OL-A66J-01,0.25716037,-0.054015853,-0.48308706,-1.2025553,-0.95655453,0.20739485,-0.051116515,0.5913575,-0.6830744,0.23482072,-0.37422726,-1.1043441,-0.2684674,-0.58249134,0.4024226,-1.1932157,-0.32404983,0.47619307,-0.22359233,0.13193376,-0.03969551,-0.470768,1.8873038,-1.4608569,-0.2705932,-0.25349936,2.485862,0.5975601,-0.21836357,-0.5870324,-0.23518747,0.36916283,0
TCGA-OL-A66K-01,-0.51349044,2.9796653,-0.90593594,2.0625675,-0.24171855,0.7538071,0.8601832,0.329195,-1.1815337,-1.412706,-0.090554535,0.23731808,0.034735166,-0.85731655,0.16626394,-0.952314,-0.4571748,1.0106534,-0.31687856,-0.34423858,0.675237,0.8974533,1.1061783,2.023885,-1.3994118,-2.88893,0.31594744,0.0126025835,1.2076833,1.4675288,-1.7558802,-0.9403092,1
TCGA-OL-A66L-01,-1.6222203,1.6323248,1.8612437,0.9040716,-1.040018,-0.6757288,0.6067809,0.20692734,-1.7907114,0.92884004,-0.07056053,-0.30875927,-2.0211267,1.1235476,-2.982849,-2.1449118,-0.2920118,0.028630087,0.5247832,-0.78558856,-0.012631841,0.6960291,1.6537234,-0.21582319,-1.3295935,-0.46707878,0.73639345,-0.9986424,-1.6400201,0.34466678,-0.6367176,-0.8548205,1
TCGA-OL-A66N-01,1.6345522,0.58504444,-0.92488134,0.32806072,-0.23819372,-0.9897255,0.6709185,0.5422517,-0.6741237,-0.32936463,1.3748034,-1.0665003,1.1535615,-1.2171209,-1.5328393,0.07442603,-0.41439903,2.0146294,-0.050276447,0.27098644,-0.13795915,-0.0107608205,-1.0790595,-0.63033956,0.14225736,-0.933451,-1.8746055,-0.2461554,1.0274335,-0.22410043,-0.14793287,0.048065186,1
TCGA-OL-A66O-01,0.5502377,-0.39489558,-0.96001464,0.012460755,-0.046992663,0.3647659,0.7059904,-2.1165745,0.21196392,-1.0874926,1.8764727,1.3022416,0.106302835,0.54895836,-0.09417174,-0.034491315,1.0668204,1.6736174,-0.10354984,-0.85523635,-0.02662351,0.58283037,-0.28733495,1.0268457,1.363022,0.9620537,0.25511354,-0.45198593,-2.373411,-0.077615395,0.95732677,-1.9067823,1
TCGA-OL-A66P-01,-2.0550835,1.2797067,-0.42118508,-1.8701018,0.86869836,2.231151,-0.60410017,0.036109813,0.9057987,-0.7003774,0.37502688,0.5120694,-2.80984,0.050680734,-0.5289153,0.18101901,0.25165302,-0.29983363,1.9141157,-1.4735274,0.093603574,1.9618912,1.6738906,-0.3370793,0.75006735,-0.3890637,0.14035228,0.8172573,-0.79199934,0.7636814,-1.1658077,-0.08330518,1
TCGA-OL-A6VO-01,-0.39628202,0.22250709,1.6878254,-0.21331961,0.46772254,-0.07031193,-1.237414,-0.5445071,-0.65086234,0.22335812,-2.230892,-0.19302647,0.13161725,0.26610398,-0.9416033,0.42702636,1.7033263,0.22165436,0.75193983,0.82150567,0.36858898,-0.6456406,0.29239854,-2.1404727,0.37665927,-1.0319464,-0.6133692,0.98302954,0.28281042,0.7023795,-0.84586996,1.2563255,1
TCGA-OL-A6VQ-01,0.06872903,1.903239,1.0122222,-0.49533856,0.98320615,-1.6474606,0.18658012,-0.32137528,-0.52041876,-1.6262116,0.8149803,0.6390131,1.4744577,1.3926724,1.7964034,0.21890756,1.0667951,1.3189403,0.48652235,1.359062,-0.0030494318,1.0488995,0.7386947,-2.4322503,1.0953099,-0.81687057,1.3098347,0.36890456,0.018246295,0.18630752,-1.6433892,-1.5593948,1
TCGA-OL-A6VR-01,-0.50499254,-1.0846037,0.07570301,0.089440696,0.2114449,1.1210803,-0.2749124,1.141115,-0.11068129,-1.0422,-0.4838659,0.52454853,0.98257697,-0.23405463,-0.4985264,0.06962477,0.46147686,-0.3181132,-0.4645433,-1.0809649,-0.5678703,-0.060087837,-0.19497003,0.14894715,1.1376464,-1.3774456,0.93165326,-1.2772266,-1.5353887,1.9478972,-0.90420383,0.05108425,1
TCGA-OL-A97C-01,0.66414636,-0.4926163,-0.44165754,0.22784108,-0.16020618,0.63806814,-0.12730816,-0.4060223,-0.19364774,0.7252596,-0.4621579,-0.65189105,-1.499448,0.52783036,1.2799436,0.2817006,2.2792685,0.087832704,1.3461707,-1.1789272,-1.2485964,-0.18397804,-1.9304724,-0.64085805,0.9628096,-0.8740335,1.2735926,2.297462,0.76731044,0.29159772,-1.2312498,-0.07286408,1
TCGA-PE-A5DC-01,0.89563817,-0.26039606,1.2230734,-0.04513413,-1.1886612,-0.007036874,1.1527209,-0.7933937,0.6825183,-0.8936911,-0.8559376,-0.10515421,1.8428396,1.5195737,-1.131872,-0.28239164,0.44904184,-0.8948662,0.4112661,-0.8667544,-0.1258947,-0.12746425,-2.011212,-0.45413113,-0.1047651,0.43889505,-0.015697142,-0.18826993,0.36790207,-0.927872,1.3459468,-1.6219746,1
TCGA-PE-A5DD-01,0.614126,0.2214341,0.041193143,0.42485005,-0.025790578,-0.43290973,1.9652508,-1.1347183,0.3242556,-0.13142444,-0.56336194,0.32424375,-0.013339199,0.46509773,-0.6355641,-1.2494127,0.35769677,-0.6459232,0.0018606524,0.93534315,1.0969592,-0.8471548,0.42605603,0.058665365,1.1846907,-0.41142645,-0.9570981,1.3549609,0.26752436,2.4533882,-0.45117676,2.1008105,0
TCGA-PE-A5DE-01,1.3043191,0.39617643,0.16836263,0.60320574,1.7532648,1.7867374,-0.8576856,-0.1889623,1.5022205,0.3462508,-0.37029752,0.6215631,-1.3114619,-0.45421416,-1.4338597,-0.05261672,2.8891602,-0.063096285,0.012589762,-0.49195856,0.65463585,-0.9397849,0.67053103,1.1222869,-0.08834683,0.050521366,-0.2824676,0.9486972,-1.5469213,-0.016784076,0.71304685,0.52840495,0
TCGA-PL-A8LV-01,0.14350705,-0.017609702,-0.2807317,0.15877967,0.6392332,0.66808814,0.6315793,-0.9414256,0.40329975,-1.6440951,1.6185496,1.206662,-0.3946894,0.6448065,0.09194545,0.29421952,0.7957484,0.27302435,0.10331001,1.7511404,0.19860391,-0.9950949,1.5774422,-0.027204754,-1.2213887,0.07517932,0.25745878,-0.3879543,0.4683188,-0.030238602,0.22890641,-0.612389,1
TCGA-PL-A8LX-01,-1.4291898,0.85198593,-1.1355678,-0.7504134,1.1821396,0.9322138,0.31747267,0.075768165,0.6427201,-0.20412005,1.3696187,-0.4254437,-0.5809002,-0.10809033,0.26864424,-1.1574643,-0.7775923,1.4578769,0.7266736,0.9174331,0.019965656,1.3002982,-0.65423733,-1.7705863,0.14426546,-0.09533952,-0.15352899,0.29551014,1.5087539,-0.8256222,-1.4594245,-0.5269572,1
TCGA-PL-A8LY-01,0.054307453,-1.2952632,-1.3457534,-0.5600133,-0.06623601,2.0122383,2.7081196,1.4888219,-1.8960418,0.42635864,0.81331867,0.98272043,-0.5679232,1.2082105,-0.5449773,-1.2422806,0.04579699,-1.0697573,-2.163806,0.63404036,0.80606127,0.028067745,-0.15967879,0.6314068,-0.5964745,-0.5050979,-0.5057719,0.4746397,0.77526164,0.38237476,-1.1108598,-0.74267876,1
TCGA-PL-A8LZ-01,0.011763673,0.8237886,-1.6874274,0.6738873,0.9663305,1.0108948,0.0018639553,-0.2048149,1.9670649,-0.7269475,-0.26280165,-0.3431489,0.7118724,2.9044023,0.28385743,-1.0824723,0.69350314,1.0785295,1.750936,-0.43256935,-0.55128235,0.38653612,0.51114804,-0.8927351,1.2508299,0.30459568,1.0398686,0.15918466,1.9198503,-0.0466441,1.4216458,-0.7413418,1
TCGA-S3-A6ZF-01,-1.1288129,0.30719477,-0.043874316,-0.17226358,-0.5871719,-0.44920626,-1.0191617,0.11723954,-0.24138913,0.059642848,-0.33906326,-1.8376085,1.7748318,-1.1193337,-0.27107581,0.66152334,-1.098589,1.4681172,-0.44078022,-0.48310348,-1.5739899,-0.21084654,-0.29090142,0.78267324,0.31940448,-0.16433068,0.5435011,-1.1608646,0.98018384,0.85629416,1.2271056,-0.4043438,1
TCGA-S3-A6ZG-01,-0.5866304,0.12170889,0.12197629,1.1002202,-1.235106,0.3716191,-0.089554034,-1.8006958,-1.2832364,-1.073847,1.0150326,-0.45651934,2.2101321,-0.19158794,-1.6041704,-0.3375303,-1.0918198,-1.0335854,-0.2846564,-0.7131552,-0.8460834,-0.47816598,-0.9637996,-0.31302416,1.1499012,1.2209364,0.85166717,-0.21616435,-1.8025429,1.1830227,-1.2868285,-0.104446724,1
