submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-BH-A0BQ-01,-1.0308307,0.8655275,-1.1245925,-0.4768298,0.06864112,-0.7742206,0.8600105,-0.21680263,-0.043413155,-0.37101772,-0.28627893,0.004209444,0.18665595,0.6651304,0.048518483,-1.2043701,-0.78340054,0.64564395,1.1611676,0.42325962,1.3848492,1.9207317,0.11302602,0.67082405,0.68456686,2.0533054,-0.76514184,1.2443998,-0.7119258,1.1210804,-0.9931183,-0.057709157,0
TCGA-BH-A0BR-01,0.0040008873,-0.6194814,-0.37229213,-0.55580175,0.96626294,0.8925836,-0.32185075,0.083483264,-0.50663847,2.4335446,0.12205352,0.1677446,-0.017470665,0.64272374,-1.5041443,-0.61914027,-0.013295574,-0.89171237,-1.6402676,0.6301566,-0.87556803,-0.3185719,-1.4924787,-1.227168,-0.85635734,-0.94221514,-1.0140132,-1.3912419,-0.21915728,0.3728366,2.1631408,0.5978991,0
TCGA-BH-A0BS-01,-0.14448644,1.1630222,-1.0456465,1.7255844,0.44190034,0.92400366,0.98386824,-0.38461536,-0.5128393,0.009168549,0.5832515,-0.4111322,0.53103524,2.2261915,0.06969279,-0.33650714,-0.35905552,-0.04657897,0.1953089,-1.2302924,-0.06649631,0.20883997,2.0159335,0.7171966,0.6446349,-2.0716326,0.84338784,-1.6471523,0.7177049,-0.6384404,-0.19032766,0.50222886,0
TCGA-BH-A0BT-01,-1.0708998,0.117403366,0.06289762,-0.23096892,1.056445,-0.35682318,0.13316536,-0.8970757,-0.8510624,-0.035248056,-0.38814107,-1.1319007,-0.34531748,-1.5071783,0.92595935,0.06246164,-0.7357581,0.13144173,0.42635664,0.51002204,-1.0415468,-1.2314783,0.09176928,0.9672915,1.7875088,0.38875479,1.8649443,-1.4345315,-0.64896655,-0.9669857,-0.49361575,-0.314436,0
TCGA-BH-A0BV-01,0.60597277,-0.7912351,0.93216807,-0.6278107,-0.3912517,0.05167393,-0.66581,0.9458057,0.46846402,-1.0298795,1.2023944,0.68967694,0.1687083,0.27095342,0.4995691,-1.5321456,-1.3837587,-0.5689766,-0.069304034,0.6189444,-0.52764904,0.975294,-0.99332994,-0.1841384,0.11849941,-1.9836481,0.37842035,-0.73034424,-0.356905,-0.07954615,-0.1004954,-0.22782283,1
TCGA-BH-A0BW-01,-0.011996325,-0.28270683,0.40355337,-1.3541877,1.1263269,2.0009348,-0.02578761,1.5998714,-0.9230955,1.1015148,1.1659486,0.7200061,0.86055166,-0.899765,0.57073265,0.41448307,-0.5638739,-0.38083944,-0.6297963,-1.6406602,0.23898199,0.21963158,-1.2307273,0.5089277,0.86207986,-0.115575,1.5682788,0.79101413,-0.30350447,0.41285294,-0.69122964,-0.28423446,0
TCGA-BH-A0BZ-01,-0.17923602,1.2445539,-1.045328,0.33342704,0.30349383,1.2061037,-0.39063054,-1.9193165,-0.12317856,-0.45537597,-0.6668345,-1.2987506,-1.3151386,-0.8115434,1.1824918,1.1010952,1.4637042,-2.6237311,0.9962506,0.23514435,1.1671678,-2.9078996,0.10360782,-1.7981825,-0.9676437,-1.0915494,1.1933991,-0.05356098,-0.7161213,1.5152853,0.5077236,0.71388257,0
TCGA-BH-A0C0-01,0.4185765,1.3095431,0.03153209,0.86759114,1.0982426,-0.027922258,-0.07136355,-0.8596343,0.09530607,0.9672099,0.10002452,-0.5690255,-1.3207455,-0.6968756,1.0150418,-0.036561884,0.11823815,-1.6218499,-0.3980238,-0.12720415,1.659544,2.3042603,-1.5347422,0.31243742,2.3725681,-0.08097176,1.4563245,0.48995295,0.20495048,-0.272435,0.13081336,0.44984305,1
TCGA-BH-A0C1-01,-0.40471038,-0.10089187,1.1118788,-0.5144259,3.6104174,-1.3974732,1.8302839,0.95999444,-0.068753734,-0.71052,-1.392225,-1.2062378,0.34245166,1.1287924,0.08324119,0.74971384,2.2257109,-1.3313782,0.39038882,-0.64375323,0.5049768,0.33279452,0.8105775,0.1937123,1.1861962,0.79699564,-0.94020325,-1.0828454,0.1556669,-1.646746,-0.51630056,-0.16114324,1
TCGA-BH-A0C3-01,0.44376203,-0.6589296,-1.4456034,-0.19863233,0.6044127,0.005085267,0.3176032,0.89190596,-0.96431774,0.4978407,0.09251943,-0.28031114,-0.221108,-0.4355944,-1.2685499,0.91613907,0.66148245,-0.13685812,-1.0737717,-0.5369888,-0.40010536,-0.6611675,0.77151036,0.13952795,-1.6705254,0.52856934,1.4819254,0.26013446,0.2886899,-1.3248147,-0.45520386,0.85209703,0
TCGA-BH-A0C7-01,0.45554537,0.7121895,0.32149392,-0.88771427,1.0989068,0.13692367,0.31530565,0.086133696,-0.7145975,-1.7130873,-1.6383624,-0.75124264,-1.1066875,0.4643693,2.3007178,-1.1505167,-1.327215,-0.6796417,-0.6465811,-0.5824321,-0.47490472,-0.9228112,0.7929385,0.63228834,0.9121634,1.294767,1.0596416,0.52100515,-0.09873384,-1.4018334,0.85981774,0.9194801,0
TCGA-BH-A0DD-01,1.0545422,0.17246869,-0.74088746,0.8155804,-0.56347126,0.46378252,0.27793813,0.008689466,2.1349363,0.9034678,1.2790699,-0.23359379,-0.008610044,-0.4604318,0.65782535,-1.072747,-0.79580706,-0.58115953,0.6936075,-1.0793711,-1.3107839,0.1276926,-0.8030152,-0.19996414,-1.3421354,-0.9764416,2.383669,-0.020543013,-0.9490857,0.18583232,-1.4532728,-0.41414037,0
TCGA-BH-A0DE-01,0.92795,1.0816708,0.17799181,0.7424418,0.8609041,-0.86049426,0.39834824,0.35900402,-0.48343185,0.12987569,-0.09369908,-0.51395345,-0.9318081,0.17287444,-0.9758591,-0.98240995,0.118661106,-0.9086013,-0.13428967,0.24135247,0.25105935,-0.8185969,0.35832542,-0.19494203,1.5841516,-0.4713875,0.7503977,0.98045754,0.1233636,0.66830564,-0.70701575,0.9069386,0
TCGA-BH-A0DG-01,0.26371586,-0.7620143,-0.89607716,-0.53110063,-0.11491646,-0.72506213,0.40537807,0.13670553,1.1630616,-0.02949471,0.3907684,0.5754901,-0.572301,1.8958381,2.159226,1.4540708,-0.6426686,2.5544856,-0.38032433,0.83739483,-0.3670687,-2.001844,0.43094447,0.24750218,-0.8728534,-2.5605166,0.45958868,-0.48625636,-0.66786367,0.14592719,0.27064586,0.814755,0
TCGA-BH-A0DH-01,-1.9923861,-1.2941382,0.19836633,-0.13238852,0.60031,1.621469,-0.29374418,2.1020772,0.5494155,-0.36134043,-0.32439327,-0.58092785,1.4747577,0.08602852,0.3626498,1.8510278,-1.9546231,0.51358575,0.1553363,0.041293677,1.8160969,0.445848,-0.01926213,0.27787897,-0.13062991,-1.2484397,-0.017221749,0.029316835,1.0789998,-1.9555963,0.57908887,0.8653817,1
TCGA-BH-A0DI-01,-1.1789995,-0.40787503,-0.07371117,-0.17155187,-0.82682997,-0.46487886,-0.40777913,-0.23510347,-0.95000625,-0.09911738,-0.7215526,-1.1195396,1.0907702,0.2414988,-1.0132939,0.19580694,0.8418537,1.5850856,-0.45717233,-0.18708247,0.04877532,1.3607575,0.09784831,0.33658475,-1.0041767,2.345726,1.0489722,-2.0952632,0.22954953,0.16183625,-0.2707665,-0.58009386,1
TCGA-BH-A0DK-01,1.7465833,-1.1906043,-0.9483937,-1.4934102,0.38392508,0.21465567,-0.22992747,-0.9666921,1.0280479,0.5028286,-0.07315394,0.6665678,0.13901499,-0.43028235,-0.23112142,0.44116816,1.3897715,0.47892573,-0.8699166,0.9692137,0.081854396,-1.0273336,0.42237043,0.7649377,-0.7629766,0.9054378,0.42055446,1.4618511,1.2387959,0.9628027,1.3098114,0.95439124,1
TCGA-BH-A0DL-01,-0.6520653,-0.6186065,-0.08234228,-1.7796848,1.5500048,-0.75627315,1.2731805,-0.39456546,1.2043097,-1.0760934,-0.20434299,0.0031015147,-1.4155064,-0.27138665,1.3260401,-1.7362986,1.8097693,0.43960243,2.423869,0.31085378,0.5294446,-0.5839565,1.3295155,-1.3154178,1.4480762,1.2340612,0.79973894,-1.1177455,0.67076045,1.6302426,-0.055095304,0.041504525,0
TCGA-BH-A0DO-01,-0.48665097,-1.4835595,1.3535644,0.23712115,-0.37726444,0.60066867,0.007726455,-1.2372857,0.83269644,0.8992405,-1.4526137,-0.38657767,2.9134457,-0.51215386,1.0687441,0.6294247,0.053170245,-0.3858104,-1.23317,0.5415175,0.121914744,0.40646237,0.8299191,0.3950387,-0.78422,0.18707256,-0.7371427,-0.11544427,0.024194026,0.70871603,0.7615897,-0.16720635,1
TCGA-BH-A0DP-01,0.045123182,-0.028677877,-0.62530935,0.17146161,-0.9320707,-1.0539641,0.18020968,-0.2901926,-0.71844226,-0.7991073,-0.46382138,0.34180677,0.07454641,-0.0893292,0.4090021,-0.18443374,1.7793303,-0.42915642,-0.67881054,-0.13243034,-1.1869999,1.0972896,-0.70186496,0.077221796,0.53433657,0.8296808,1.6166269,0.16687663,0.21230066,1.9038093,0.39409333,-1.6448228,1
TCGA-BH-A0DQ-01,0.5568075,-1.3042562,-2.3207982,1.2944746,0.38018316,0.5831422,0.7077247,0.9465471,-1.2065449,1.1473525,-0.2772656,0.42292926,0.067107186,-0.8206125,-1.5054216,-0.20217532,-0.9841673,0.6263264,0.44477716,-0.09796626,0.29547608,-1.3734905,-0.030651998,-1.2589093,0.7038853,-0.06481566,-0.41924942,2.0335448,-0.49904162,-0.14620395,0.0934338,1.6168977,1
TCGA-BH-A0DS-01,-0.3200497,-0.3296506,-2.1914256,0.08545326,0.8684304,0.5842738,-0.93042314,-0.5077996,-1.1734071,-1.3048562,1.7329801,-0.9649454,-0.25737244,-0.024103325,-0.7671361,-0.3367177,-0.55360407,1.6009445,0.28233814,-0.70842004,0.28677067,3.0482795,-2.285185,2.360931,0.05133836,-0.49625683,-0.9389311,0.5122767,0.955885,-0.78322196,-0.33581477,1.1583675,1
TCGA-BH-A0DT-01,0.02339407,0.8513082,0.052572597,0.37426752,0.82554,0.90330225,-0.32557222,-1.1704429,0.5836392,-0.74257284,1.6754584,-0.042735286,-0.6725267,-0.9825964,-0.15211853,1.2884384,-0.07809444,0.114227414,0.91824883,0.7018457,-1.6143949,-0.20363131,0.5576521,0.6453111,-0.74005336,-0.57948697,-1.3684797,-0.38425854,-1.5675722,-0.21352535,0.80111897,-0.8273666,0
TCGA-BH-A0DV-01,0.88089824,0.753683,0.52439785,0.25400096,1.4827217,-0.6346049,1.4521638,-1.3541994,0.03532379,0.83468944,-0.085360244,0.7531946,-0.6245647,-0.4387562,-0.078368865,0.42571643,0.11058901,-0.58078504,0.16801333,-0.058901772,-1.8233564,-0.4618832,0.44053257,0.105271,0.37156558,0.48318505,-0.15875953,0.405202,0.08621067,1.3555725,-1.4854909,-0.13619687,0
TCGA-BH-A0DX-01,1.006415,-1.3837179,0.86810845,-0.46433228,0.30531567,0.5556786,1.6370909,0.08101946,-0.8466056,0.48955998,-1.0526578,-2.1415868,-0.40066764,0.89453095,-0.103636526,-1.0713545,1.4767306,0.12024249,0.21170266,-0.9443054,1.1986462,-0.1614536,-0.39031178,-0.17687036,1.2999839,0.24441828,-0.4585823,-1.4973314,1.3270969,0.07865585,1.4464824,0.9822187,0
TCGA-BH-A0DZ-01,-0.6591441,0.55599433,-0.5921995,1.8946961,0.09905341,-1.0201917,-2.1470182,0.15168145,-2.025363,0.2965787,0.63155156,-0.26520932,-0.84484905,0.30277658,0.6447824,0.034949183,0.67157805,0.5664568,0.0007990077,1.0772465,1.2036868,0.1847381,0.26184,-0.62689245,1.1577667,0.032559812,0.7616079,1.1483926,-0.4654803,0.28374588,-2.1376112,1.5620717,1
TCGA-BH-A0E0-01,0.26100433,0.12257372,-0.16546293,-1.8257132,0.37776166,-0.4069601,1.2427472,-0.50110763,0.70888084,0.2600155,0.39251605,-0.60105485,-0.10081726,1.4351729,-0.24570112,0.14339885,-0.58206284,-2.68271,-0.98341995,0.24019241,-0.005120121,0.9161481,-1.3521371,1.4314101,1.9003267,0.07347111,-0.83603764,-0.8347813,0.32300586,0.001014268,0.9054534,2.0546992,1
TCGA-BH-A0E1-01,-0.72320783,0.9789709,-0.28159526,-0.22957426,1.0175518,-1.4488031,-0.50932974,0.6319598,-0.6400083,-0.08040268,2.1482434,1.116063,0.15704606,-0.40199837,-0.19310413,-1.3678247,-0.30572838,-0.17424007,-0.70572436,0.7028417,-0.7709397,-1.309869,0.47900793,-0.28933507,1.0997527,-0.8929924,-0.92794716,-1.1324706,-0.14945042,-0.9673449,0.15578115,0.29623592,1
TCGA-BH-A0E2-01,0.66849685,-1.0449488,0.32066536,-1.7607573,0.39654803,-0.2563793,0.5670983,0.7628165,-1.3219097,0.113424875,-0.83174336,-0.048487373,-1.3549219,0.87023425,0.79997647,-1.0423847,-0.23069453,0.81231815,-1.0601258,-0.0049289316,0.58203495,1.7027802,0.4165341,0.7129659,0.26100552,-0.89032614,1.2642915,1.5909436,0.97417593,1.8995463,-0.7805327,-0.606326,1
TCGA-BH-A0E6-01,0.448335,0.38679162,-0.59928596,-0.3636461,1.4700857,-1.3543211,0.0642456,-0.030736245,-1.4664057,-0.16962332,-1.3943298,-0.68834245,-0.77236426,-0.67397887,-0.6602001,0.81441104,-1.6138139,-0.0514044,-0.26695752,-0.61896634,0.8830297,0.0897177,-0.56889635,-0.39487594,1.8814697,0.03769392,-0.45436215,2.3060043,-0.09001903,0.91317046,-0.52068496,0.82745326,1
TCGA-BH-A0E7-01,-0.2935634,-0.066113174,1.1998723,0.2644939,-0.9641319,-0.53868175,-1.6322714,0.11228965,0.11356616,0.89018416,1.8333461,-1.2927598,0.90776074,1.6147969,-0.6851329,0.40098554,-1.0200667,-1.3357456,-0.25920826,0.61895776,0.30993137,1.7327093,-0.7203314,-2.2103157,-0.19856328,-0.13088217,-0.33700937,0.79022765,1.2613101,2.222149,-0.97425634,-0.44778758,1
TCGA-BH-A0E9-01,-0.43243656,0.5726686,1.355749,1.245739,0.965909,-1.4510205,2.0132926,-0.9232278,0.8155634,-0.3351501,-1.0959784,0.5614813,-0.11519472,-3.1125543,-1.3241318,-1.0180528,-0.49119198,-1.2679918,-0.03557525,1.032373,-0.627502,-0.701158,-1.781673,-0.66521466,-0.43585706,0.8679236,-0.93694556,-0.50544274,0.022975523,-0.3100577,-0.96957713,0.041723315,0
TCGA-BH-A0EA-01,-1.9490457,-1.7601683,-0.7852336,0.15536864,-0.704308,0.90682226,1.9758986,-0.044256896,0.60580593,-0.7318715,0.9943743,-1.6171627,0.74106514,-1.6777393,-1.4065211,0.5192263,-0.25442627,0.5817911,0.23976406,0.73150676,0.85744315,-0.04709003,0.51124746,0.4521489,0.97574675,0.90177083,-1.2966639,-0.5487513,-0.8032276,-1.1440433,-0.6843673,2.269605,1
TCGA-BH-A0EB-01,-0.27601463,-0.87072146,0.42793733,0.4849732,1.399806,0.7773354,0.99696755,0.095205605,0.4963789,0.37667677,-1.0331076,-0.061131593,1.5709537,0.6904958,0.28421086,-0.5083532,-0.25254458,0.42268088,-0.95574164,-0.74252576,0.096887305,0.32663432,-0.648786,0.89728487,-0.91179657,0.7511625,-0.4564201,1.6307813,0.3607547,1.4137615,-2.0482144,-1.1965628,1
TCGA-BH-A0EE-01,0.5279243,1.2496927,0.48231378,0.56676555,-0.6848537,-0.38606307,0.81045866,1.0313482,0.11572814,0.7035104,-0.66576004,-0.27464035,0.5924812,-1.3493084,-0.12890466,0.15311722,-0.07087836,1.2762829,-0.83766353,1.033971,-1.0469099,-2.709652,-0.1741505,1.1258205,0.38653228,0.18609598,0.59462684,1.0815963,-0.23465477,0.23863755,-0.047248,-0.07746856,1
TCGA-BH-A0EI-01,-0.5840278,0.82038176,-0.3520173,0.42457044,-0.5845902,0.11598822,0.6276041,-0.46340483,0.98158807,-1.0298733,0.704115,1.5046091,1.0732765,1.3136865,-1.2101281,-1.6201669,1.3301238,-1.41225,0.018519644,-0.16274661,-0.1314098,-0.24488598,1.2813691,0.008845208,0.7253329,-0.60264856,0.19364303,-0.70273286,1.551582,-0.04178623,-0.14528413,-1.2102922,0
TCGA-BH-A0GY-01,-0.0034491904,1.4452621,-0.2389392,-0.14009322,-0.2742053,-1.1630878,-0.5781373,0.66178435,0.20923443,-0.8776445,-0.2162917,0.37845612,0.70077455,1.9633042,1.5254108,1.011212,1.0011727,0.06253931,0.765307,-0.40312788,1.6990962,0.7103022,0.40513492,-0.5941414,-0.6756523,1.7966566,-1.6840959,-0.20716551,-0.84395254,0.1758733,1.6621317,0.29451907,1
TCGA-BH-A0GZ-01,-1.127758,-0.11258328,1.867207,1.4715606,0.1401401,-0.09680386,-0.36459088,-0.42209846,0.90664744,0.11883865,0.15213984,0.29217842,-0.25849584,-1.5186493,0.9729157,-0.5016165,-0.10452621,0.3889877,0.73531073,-0.8972277,-0.87141526,-0.5691705,-0.046396304,1.3521559,1.7342086,1.1587985,-1.0550852,-0.26346207,0.38059583,-0.69409037,-0.8451885,2.0045795,1
TCGA-BH-A0H0-01,0.3523956,-0.9940231,0.12432576,0.9923904,0.06597167,0.77907705,-0.3982094,-1.6139734,-0.3799672,-0.84729326,0.84965885,-0.42678982,0.87797,1.0876905,1.3165386,1.2437437,0.14244694,1.0865641,0.6627007,-1.761953,-1.1713758,0.33251414,0.46295238,0.5336043,-0.9765098,0.78087354,-0.43216437,2.521135,1.7510321,-0.49749523,0.2903908,-1.08023,1
TCGA-BH-A0H3-01,-2.871919,0.04030785,-0.90321416,-0.840717,0.7634076,1.2286663,0.6584832,1.3296169,-0.5263977,0.22265457,0.6480018,-0.5545606,-0.04445141,-1.0420766,1.187633,-0.90807647,-0.0011703484,-0.9695036,-0.60232973,-1.4171779,0.284335,-1.0227858,-0.56762564,1.4845663,0.12106422,-0.99678785,-0.8989334,-0.15631543,0.44590545,-0.5465055,0.31241015,-0.21049398,0
TCGA-BH-A0H5-01,1.2551978,0.30504656,-0.8048268,-1.4511563,-0.5241887,0.76015097,-1.1754678,-0.088011384,-0.32510024,1.6354401,0.6535355,-0.4255432,0.5508251,0.7991603,-0.6236857,0.42305204,-0.54594123,-1.4478289,-0.2411431,0.7319956,-1.804846,-0.924148,0.22832319,-0.49161652,1.3675225,-0.4983818,0.06597704,0.8524503,0.12979496,0.064238876,-0.8022738,-0.57297784,1
TCGA-BH-A0H6-01,1.3077844,0.32803228,0.7619016,-0.8907643,-1.0505311,0.7431154,0.19063593,-1.0621128,1.1902623,0.41828078,1.1576526,-0.07643965,-1.9184968,-0.91006315,-0.3898614,1.1355325,1.9484247,-0.38243815,0.37677014,-0.3109596,-0.60574687,-1.5092388,0.29787946,1.1298212,0.85222274,0.08960136,-1.2167242,0.22945198,-0.0529981,0.09171575,0.4465106,0.18508548,1
TCGA-BH-A0H7-01,0.5357976,0.9343604,-0.24715973,-0.24921562,1.4839618,1.287061,1.0645398,1.5287496,-0.9572345,0.27842253,-2.0406616,-1.3468863,-0.11341914,0.7286717,-2.1625168,-1.1451942,0.020891964,-1.061207,-0.24286865,0.5108599,0.8384317,0.2800053,-1.3214457,0.61707443,-0.9997104,-0.3870607,1.3237827,0.51012933,0.5755211,0.21258557,-0.06369032,0.9439236,1
TCGA-BH-A0H9-01,1.4023323,0.96534246,0.9648835,0.86287594,-0.56514096,-0.9634004,-0.14493762,-0.5962381,0.3625696,0.19647266,-0.7580691,0.20530812,-1.0478878,-0.2904088,0.6543837,-0.6579706,-0.7001948,0.2600268,-0.42278466,0.121179245,1.0082128,0.5984011,0.6614259,0.6735878,-0.13200986,-0.6678202,-0.1643188,1.35858,-0.11281432,-0.011780169,0.97177815,-2.867743,1
TCGA-BH-A0HA-01,0.9947887,0.9086262,0.03189019,-0.086886294,0.027626768,0.7058122,-0.77700996,2.3850777,-1.0451992,-0.8462879,-0.5685405,0.109465085,-0.56134677,0.57884264,0.6955304,0.17879654,-0.32590687,-0.40690002,0.26864126,0.097235106,0.07969536,-0.16690284,0.15169026,1.778844,-0.756342,-1.348913,-0.93201023,0.5080609,0.25279534,-0.71981215,-0.40732035,0.39684552,1
TCGA-BH-A0HB-01,-1.3111606,-0.12422238,1.44344,0.7403369,0.8798027,0.39708546,1.1793146,-0.3658924,1.6097964,-1.8157489,1.202904,-0.8350351,1.3132942,-0.41478607,0.9676733,0.59797347,0.5017796,-0.44034952,-0.7995032,-0.025624968,0.51675105,0.7574163,-0.43008175,-1.1641977,-0.36874372,-1.8047472,0.9818934,-2.1167886,-1.7223029,0.17166401,-0.6334216,0.46941665,1
TCGA-BH-A0HI-01,0.86114275,0.3028432,-1.9694971,0.3750039,-0.3689522,-0.3140191,0.029434256,2.445224,-0.99534833,-2.6759908,-0.031524938,-0.16989769,0.16543198,0.643809,-1.0300604,-2.1101036,0.3322865,-0.5338664,-1.1529446,0.13229047,-0.24696368,0.72293526,0.02227081,-0.10587458,-0.13742629,1.1471044,-1.4864331,0.14040314,2.2285473,-0.6694067,1.0998318,-0.9905041,1
TCGA-BH-A0HK-01,-0.79541844,2.8705595,1.008662,0.928012,1.562922,-0.6121956,0.33443543,1.0618801,0.6640693,-0.23497732,0.38453412,-2.0840886,-1.0166185,-0.5581737,0.47174177,-0.3845344,0.30963486,-0.06470609,0.120676324,-0.5864975,0.42943943,-0.173527,-0.12036964,-1.0626523,-0.18379869,1.8389354,-0.69043154,-0.41324577,0.38036025,0.86496335,-0.52149993,0.10996255,1
TCGA-BH-A0HO-01,-0.593192,-0.47146034,1.0820581,-0.18912816,0.6815176,-0.0013405867,-0.45968133,-0.8403975,-0.9616872,-0.19813687,1.0700446,0.67690384,-0.027741566,2.0086029,-1.4726945,-1.8955638,-1.0158738,-1.1537935,-0.9841843,-0.49308202,-0.716741,-0.032237697,-0.3690277,0.040406764,-1.394536,-0.90320516,-0.97891474,1.1840422,0.52077705,1.0392766,-0.64320153,1.0443153,1
TCGA-BH-A0HP-01,1.271424,1.3410388,0.40152386,-0.8738671,-0.61689764,0.39978132,-0.7369353,-0.5806177,-1.2402704,0.19910939,0.7467934,-1.2784287,-0.01020601,0.4380708,0.21188879,-1.1246281,-0.34478524,-1.2100506,1.5581129,-0.28422263,0.4341911,0.76472944,-1.5035774,0.9976344,1.159642,-0.47725827,-0.8816562,-1.1192435,-0.0061250133,-0.30360043,0.42435127,-0.54764754,1
TCGA-BH-A0HQ-01,1.1877847,0.350869,-0.26157162,-1.3371235,0.03900756,1.8982018,-0.24590985,-1.4067197,-0.6830481,0.44754878,-0.6893319,-1.6816578,0.53990966,-0.46159524,-0.042235576,-0.6145376,0.7524502,-0.7991749,1.4839877,0.70576215,0.1058847,-0.99039847,-0.23421817,0.4264815,-0.3887261,0.7711416,1.5630294,-0.18686587,-0.24545872,-0.79655695,1.0758983,-1.0919874,1
TCGA-BH-A0HU-01,-0.16559523,1.0676136,0.79473406,-1.9734057,-0.19403613,0.571336,-0.47103342,0.31591296,0.21276034,-0.3912575,-1.7238393,0.41284353,0.61350304,1.2054335,-1.1220424,-1.2918615,-0.9689623,-0.33902675,-1.5582596,-1.5396177,0.88520795,0.97852033,-0.24721941,1.117159,0.64984804,-0.75982904,1.3865136,-0.5334347,-0.5809565,0.3758694,-1.0025233,-0.75984776,1
TCGA-BH-A0HW-01,-0.42241287,-0.146514,0.39965987,1.2859336,-1.9000505,0.519888,2.1059597,-0.35470545,-0.30659235,-0.86786556,0.17483868,-0.143067,-0.6467315,0.10075879,0.42954004,2.1138012,-0.0028813146,-1.4250723,1.0537804,1.9003004,0.5573519,1.1875904,-0.29499802,2.105119,0.5855434,0.59716696,1.2055562,1.291524,-2.133597,-1.0220548,0.53682655,0.121939465,1
TCGA-BH-A0HX-01,-1.0393616,-0.6640475,-0.14466897,-0.2522044,0.2822886,-0.71550894,0.030386467,-0.6061487,1.6739802,0.15372291,0.494837,1.5699416,-0.6720787,0.30191067,-0.6124599,-0.819772,0.29909128,-0.21426581,-2.170008,-0.3081756,1.4941083,0.8657748,0.46971676,1.1448736,0.49219054,-0.3757006,0.98300976,-0.8144253,0.37429413,-0.999206,-1.3768841,-0.036006264,1
TCGA-BH-A0HY-01,0.0147055015,-0.2902436,-0.65846395,-0.02560253,-0.9887231,-1.2878994,-1.524522,-0.0061319284,0.90378356,0.5844939,0.41913673,0.3067221,0.69489604,0.4933258,-0.33308673,-0.19141874,0.4893698,-1.0711707,1.2182128,-2.3088694,-1.841956,-0.20153525,-2.03548,-0.6605277,-1.7119628,1.5724125,0.9868264,1.1841224,-0.28378034,-0.5210355,0.53369856,0.10574106,1
TCGA-BH-A0RX-01,-0.1157562,-1.5301507,-0.5059965,-1.2138003,2.0784264,0.06910333,-2.8800144,-0.5725451,0.1680085,0.018551767,-1.5740104,-0.53106457,-0.313785,-0.6198527,-0.76800716,-1.4002454,1.3513434,1.6310165,-0.6284724,-1.5250762,1.0846772,-1.1292969,-2.51495,2.9526744,-0.39784837,0.08870599,-0.73727095,1.271111,-0.78066015,-1.5125605,-0.17770879,-0.85802954,1
TCGA-BH-A0W3-01,1.661469,0.15157568,1.675233,0.06910549,-0.058067843,-0.11153455,-0.47236294,1.2683994,0.66305643,0.27459136,-2.0588636,0.6299796,-1.4277288,0.73293054,0.19596067,-0.33735013,0.7923174,0.5663641,-0.21931295,0.7037199,0.80246013,-0.4805346,0.40444693,-1.6560491,0.09662142,-0.28640157,0.7044617,-1.0193819,0.45497876,0.81065965,1.0756267,1.1061329,1
TCGA-BH-A0W4-01,1.1591036,-1.0952196,-1.0562719,-1.119133,0.26793924,0.81904423,-0.83690625,-1.0542504,0.26060984,-0.1314567,0.77524006,0.021994049,0.18941827,0.18771917,1.5123916,-0.99908066,-0.1890088,1.5909346,-1.7882826,-0.046745334,-2.2418046,-2.1441548,0.75853914,-0.7462323,-0.31144392,0.17537081,-0.5511193,-0.46133167,0.43083414,0.17858474,-1.4273094,-0.5540985,1
TCGA-BH-A0W5-01,0.35337612,0.7932903,-1.1054298,-0.27320537,-0.8032219,0.026748763,0.8763604,0.043109544,0.32399672,-1.0227677,1.3380241,-0.5339832,-0.97462106,0.37949118,1.5910411,0.44554225,0.9876657,1.13381,-1.3457066,1.5191556,0.34396505,-0.48239,-1.294767,0.2442986,-1.3307287,-0.53645027,-0.124262094,-0.6212688,-0.60866517,0.35460514,0.567066,0.547107,1
TCGA-BH-A0W7-01,1.9593942,-0.5368287,-1.1209075,1.7355386,-0.038767338,0.28326365,0.37190035,0.26563627,-0.44775155,-2.5371418,0.12668462,-1.7163674,1.4322896,-1.6132641,0.35333678,-0.8016563,0.78994846,-1.3035488,-0.5810573,-0.66114897,1.1760083,-0.77291715,-0.39998394,-1.598635,1.5239853,-1.0270817,-0.78553015,2.3897111,0.08755797,-1.0311464,-0.5949995,-0.69582564,1
TCGA-BH-A0WA-01,1.4103644,-0.15654266,0.62581396,0.26756394,0.40135095,0.26563597,-1.2592368,-0.11106845,0.6698899,1.6056573,0.09261568,-1.9043148,-2.0979295,-1.2986474,1.4845982,0.38539776,0.74783534,-0.7589322,-0.4044727,-1.5875051,0.27043855,0.54307395,0.06568019,-1.3605521,-0.6267118,-0.39192688,0.5310057,2.279617,-0.30279338,-1.3908451,-0.3427068,-0.025870606,1
